genre,release_year
,2013
,2013
,2013
,2013
,2013
,2013
,2013
Fantasy,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
Thriller,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
Science Fiction,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
Thriller,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
Music,2013
,2013
,2013
,2013
Adventure,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
Mystery,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
Mystery,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,2013
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
War,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
Family,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
Fantasy,1985
,1985
,1985
,1985
,1985
,1985
,1985
Crime,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
Drama,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
Family,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
Science Fiction,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
,1985
Science Fiction,1985
,1985
,1985
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
Thriller,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
War,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
Romance,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
Horror,2005
,2005
,2005
,2005
,2005
,2005
,2005
Thriller,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
Family,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
Mystery,2005
Thriller,2005
,2005
,2005
,2005
,2005
,2005
,2005
War,2005
,2005
Thriller,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
Western,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
Fantasy,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
TV Movie,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
Thriller,2005
,2005
,2005
,2005
Family,2005
,2005
,2005
,2005
,2005
Thriller,2005
,2005
,2005
,2005
,2005
,2005
Drama,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
Family,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
Science Fiction,2005
,2005
,2005
Science Fiction,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
,2005
Foreign,2005
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
Fantasy,2006
,2006
,2006
,2006
,2006
,2006
,2006
Fantasy,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
TV Movie,2006
,2006
,2006
Family,2006
,2006
,2006
Romance,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
Family,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
Science Fiction,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
Crime,2006
,2006
,2006
,2006
,2006
,2006
,2006
Action,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
Romance,2006
Romance,2006
Crime,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
Thriller,2006
,2006
,2006
,2006
,2006
,2006
,2006
Drama,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
Science Fiction,2006
Thriller,2006
,2006
,2006
,2006
,2006
,2006
,2006
Family,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
Thriller,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
Thriller,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
TV Movie,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
Science Fiction,2006
,2006
,2006
,2006
,2006
Crime,2006
,2006
,2006
,2006
,2006
,2006
,2006
TV Movie,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2006
Thriller,2006
,2006
,2006
,2006
Mystery,2006
,2006
,2006
,2006
,2006
,2006
,2006
,2004
,2004
,2004
,2004
,2004
Science Fiction,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
Fantasy,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
Adventure,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
Adventure,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
Drama,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
Fantasy,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
Music,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
Thriller,2004
,2004
,2004
,2004
Comedy,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
Family,2004
,2004
,2004
,2004
,2004
Thriller,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
Mystery,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
Science Fiction,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
Drama,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
Crime,2004
,2004
,2004
Thriller,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
TV Movie,2004
,2004
,2004
,2004
Comedy,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
Thriller,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
Thriller,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
Foreign,2004
,2004
,2004
,2004
,2004
,2004
,2004
,2004
,1972
,1972
,1972
,1972
,1972
,1972
,1972
,1972
,1972
,1972
,1972
,1972
,1972
,1972
,1972
,1972
,1972
,1972
,1972
,1972
,1972
,1972
,1972
,1972
,1972
,1972
,1972
,1972
,1972
,1972
,1972
,1972
,1972
,1972
,1972
,1972
,1972
,1972
,1972
,1972
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
Western,1980
,1980
,1980
,1980
,1980
,1980
,1980
Music,1980
,1980
,1980
Foreign,1980
,1980
Thriller,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
Mystery,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,1980
,2007
,2007
,2007
,2007
,2007
Science Fiction,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
Crime,2007
,2007
,2007
,2007
,2007
,2007
Family,2007
,2007
,2007
Animation,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
Science Fiction,2007
,2007
,2007
,2007
,2007
Horror,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
Fantasy,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
Family,2007
,2007
,2007
Mystery,2007
,2007
,2007
,2007
Thriller,2007
,2007
Family,2007
,2007
,2007
Thriller,2007
Family,2007
,2007
,2007
,2007
,2007
,2007
Science Fiction,2007
,2007
,2007
Fantasy,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
Action,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
War,2007
,2007
,2007
,2007
,2007
,2007
,2007
Fantasy,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
Music,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
Thriller,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
Drama,2007
,2007
,2007
,2007
,2007
,2007
Mystery,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
Mystery,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
Science Fiction,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
Romance,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
Science Fiction,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,2007
,1979
,1979
,1979
,1979
,1979
,1979
,1979
Thriller,1979
,1979
,1979
,1979
,1979
,1979
,1979
,1979
,1979
,1979
,1979
,1979
,1979
,1979
,1979
,1979
,1979
,1979
,1979
,1979
,1979
Thriller,1979
,1979
,1979
,1979
,1979
,1979
,1979
,1979
,1979
,1979
,1979
,1979
,1979
,1979
,1979
,1979
,1979
,1979
,1979
,1979
,1979
,1979
,1979
,1979
,1979
,1979
,1979
,1979
,1979
,1984
,1984
Family,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
Science Fiction,1984
,1984
,1984
,1984
,1984
,1984
,1984
Thriller,1984
,1984
,1984
,1984
Family,1984
Science Fiction,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
Mystery,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
Science Fiction,1984
Thriller,1984
,1984
Thriller,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1984
,1983
,1983
,1983
,1983
,1983
Science Fiction,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
Drama,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
Thriller,1983
,1983
,1983
,1983
Romance,1983
,1983
Crime,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
Science Fiction,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1983
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
Thriller,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
Adventure,1995
,1995
,1995
,1995
Action,1995
,1995
Thriller,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
Fantasy,1995
,1995
,1995
Western,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
Thriller,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
Family,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
Family,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
Science Fiction,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
Mystery,1995
,1995
,1995
,1995
,1995
,1995
,1995
,1995
Thriller,1995
,1992
Fantasy,1992
,1992
Thriller,1992
,1992
Crime,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
Thriller,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
Romance,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
Romance,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
Romance,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
Science Fiction,1992
,1992
,1992
,1992
,1992
,1992
Thriller,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
Crime,1992
,1992
,1992
,1992
,1992
Thriller,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
Romance,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1992
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
Comedy,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1981
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
Fantasy,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
Thriller,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
Romance,1996
,1996
Thriller,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
Adventure,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
Fantasy,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,1996
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
Fantasy,2000
,2000
,2000
Thriller,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
Family,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
Adventure,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
War,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
Mystery,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
Thriller,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
Thriller,2000
,2000
,2000
,2000
,2000
Science Fiction,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
,2000
